USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE_TS_CLEANED,SHIP_TS,PURCHASE_YEAR,PURCHASE_MONTH,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_NAME_CLEANED,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,MARKETING_CHANNEL_CLEANED,ACCOUNT_CREATION_METHOD,ACCOUNT_CREATION_METHOD_CLEANED,COUNTRY_CODE,REGION
64e115c6,74ee2fc7f1543616,11/26/2020,11/26/2020,11/29/2020,2020,11,3,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$59.52 ,mobile app,direct,direct,desktop,desktop,CH,EMEA
6f43778d,74eed48749447972,6/14/2020,6/14/2020,6/15/2020,2020,6,1,Nintendo Switch,Nintendo Switch,e682,$167.40 ,website,direct,direct,desktop,desktop,GB,EMEA
2e8d8593,74ef1fa414921861,5/30/2020,5/30/2020,5/31/2020,2020,5,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4520bef2,750145eaec931053,5/30/2020,5/30/2020,6/1/2020,2020,5,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$387.60 ,website,affiliate,affiliate,unknown,unknown,US,NA
c8e8738b,7501bb2bc4b84954,5/14/2020,5/14/2020,5/15/2020,2020,5,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,mobile,mobile,NG,EMEA
c058b131,750397012dd81488,11/9/2020,11/9/2020,11/12/2020,2020,11,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,affiliate,affiliate,unknown,unknown,US,NA
5568c7a9,75046e96f7d37570,5/15/2020,5/15/2020,5/18/2020,2020,5,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
feae676f,750c363e4ed107572,7/1/2019,7/1/2019,7/4/2019,2019,7,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
feae676f,750c363e4ed107573,7/1/2019,7/1/2019,7/4/2019,2019,7,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
6233b9e2,750e5e463dc42610,9/13/2020,9/13/2020,9/16/2020,2020,9,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$312.00 ,website,direct,direct,desktop,desktop,US,NA
0cb6044b,751010bbb528225,10/23/2019,10/23/2019,10/26/2019,2019,10,3,Nintendo Switch,Nintendo Switch,8d0d,$153.66 ,website,direct,direct,desktop,desktop,JP,APAC
fa6d4062,7519dd6448d105813,9/17/2019,9/17/2019,9/18/2019,2019,9,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,mobile,mobile,US,NA
8e7bfdf4,751ab6238e360514,9/23/2019,9/23/2019,9/26/2019,2019,9,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
54f794f4,751b1b13aa337395,1/14/2019,1/14/2019,1/15/2019,2019,1,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
7f2a1ba4,752962c63a654312,6/21/2019,6/21/2019,6/24/2019,2019,6,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
5388da12,75296c0c41e36816,9/2/2019,9/2/2019,9/5/2019,2019,9,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$141.49 ,website,direct,direct,desktop,desktop,TR,EMEA
9ec6f925,7529aa44a0667108,12/27/2019,12/27/2019,12/30/2019,2019,12,3,Nintendo Switch,Nintendo Switch,8d0d,$161.89 ,website,direct,direct,desktop,desktop,IL,EMEA
9ec6f925,7529aa44a0667109,12/27/2019,12/27/2019,12/30/2019,2019,12,3,Nintendo Switch,Nintendo Switch,8d0d,$161.89 ,website,direct,direct,desktop,desktop,IL,EMEA
feae0ad0,752c466f624107571,3/6/2019,3/6/2019,3/7/2019,2019,3,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$379.38 ,website,email,email,mobile,mobile,US,NA
10f8ffe0,75321ac26849989,11/23/2020,11/23/2020,11/24/2020,2020,11,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$370.94 ,website,direct,direct,desktop,desktop,US,NA
469c9592,7536dd0eb9d31623,1/12/2019,1/12/2019,1/14/2019,2019,1,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
3bfcae22,75377c996db27298,11/11/2019,11/11/2019,11/13/2019,2019,11,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
b953830f,7.53886E+15,7/15/2020,7/15/2020,7/18/2020,2020,7,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$425.71 ,website,direct,direct,desktop,desktop,DE,EMEA
c6c4686d,753a03bfaa084080,1/31/2019,1/31/2019,2/2/2019,2019,1,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$24.58 ,mobile app,email,email,mobile,mobile,US,NA
6e996db3,753b06192a647715,10/1/2019,10/1/2019,10/3/2019,2019,10,2,Nintendo Switch,Nintendo Switch,8d0d,$149.70 ,website,direct,direct,desktop,desktop,FR,EMEA
0e747f62,753c41cf6928951,6/23/2020,6/23/2020,6/25/2020,2020,6,2,Dell Gaming Mouse,Dell Gaming Mouse,b0ee,$49.98 ,mobile app,email,email,mobile,mobile,US,NA
aab3d1f2,753d7ccc63372390,10/23/2020,10/23/2020,10/25/2020,2020,10,2,Nintendo Switch,Nintendo Switch,8d0d,$158.90 ,website,direct,direct,desktop,desktop,FR,EMEA
27b9b1de,7543637a7d219091,7/4/2019,7/4/2019,7/6/2019,2019,7,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$349.20 ,website,direct,direct,desktop,desktop,ES,EMEA
096b6fbe,754599730eb6878,8/2/2020,8/2/2020,8/5/2020,2020,8,3,Nintendo Switch,Nintendo Switch,8d0d,$142.02 ,website,direct,direct,desktop,desktop,AU,APAC
08a04afa,7547dbafbbd6553,5/22/2020,5/22/2020,5/25/2020,2020,5,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$385.23 ,website,direct,direct,desktop,desktop,GB,EMEA
3d3372f1,754e19368e927784,3/28/2020,3/28/2020,3/30/2020,2020,3,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
07e813fb,754f8bbb0856299,2/4/2019,2/4/2019,2/7/2019,2019,2,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$22.52 ,website,direct,direct,desktop,desktop,FR,EMEA
0630720c,75516d769415634,12/12/2020,12/12/2020,12/14/2020,2020,12,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.36 ,mobile app,direct,direct,desktop,desktop,US,NA
b96e9e2b,75523c015e978567,10/16/2019,10/16/2019,10/18/2019,2019,10,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,affiliate,affiliate,unknown,unknown,US,NA
7613fd9b,7553cbe60c750619,8/21/2020,8/21/2020,8/24/2020,2020,8,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,KE,EMEA
f3d50203,755bf39619d103080,5/24/2020,5/24/2020,5/27/2020,2020,5,3,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,802.35 ",website,direct,direct,desktop,desktop,AT,EMEA
9b78a6ba,755cce75d5265713,12/21/2020,12/21/2020,12/22/2020,2020,12,1,Nintendo Switch,Nintendo Switch,8d0d,$159.84 ,website,email,email,desktop,desktop,KR,APAC
9b78a6ba,755cce75d5265714,12/21/2020,12/21/2020,12/22/2020,2020,12,1,Nintendo Switch,Nintendo Switch,8d0d,$159.84 ,website,email,email,desktop,desktop,KR,APAC
65caf0f3,755d25bee6344005,11/25/2019,11/25/2019,11/26/2019,2019,11,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.49 ,website,direct,direct,desktop,desktop,RU,APAC
a57c931e,755d7e026a670103,8/1/2019,8/1/2019,8/3/2019,2019,8,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$431.80 ,website,direct,direct,desktop,desktop,US,NA
07c4fa6b,75603669dea6246,1/26/2019,1/26/2019,1/27/2019,2019,1,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,BR,LATAM
cbf61556,7563dcfde3686179,9/2/2020,9/2/2020,9/5/2020,2020,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,MX,LATAM
430bc30f,75657660ef530201,5/16/2019,5/16/2019,5/17/2019,2019,5,1,Nintendo Switch,Nintendo Switch,8d0d,$140.75 ,website,direct,direct,desktop,desktop,AU,APAC
db155f47,75704a5255f92579,4/30/2019,4/30/2019,5/3/2019,2019,4,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,CA,NA
91cf19a0,7574dc3ca6561844,8/21/2020,8/21/2020,8/24/2020,2020,8,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
bd79f1c6,7576cb7a8e380209,1/24/2020,1/24/2020,1/25/2020,2020,1,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,BR,LATAM
c88127ef,757c1d50cf984776,3/12/2020,3/12/2020,3/13/2020,2020,3,1,Nintendo Switch,Nintendo Switch,8d0d,$146.59 ,website,direct,direct,desktop,desktop,PT,EMEA
54af5e2a,75838b0e6b937290,8/23/2020,8/23/2020,8/26/2020,2020,8,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$18.99 ,website,direct,direct,desktop,desktop,CA,NA
6bed361b,758fb7f62ee46560,5/14/2020,5/14/2020,5/15/2020,2020,5,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
a5fe6baa,7592d73befa70329,12/9/2019,12/9/2019,12/12/2019,2019,12,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$289.40 ,website,direct,direct,desktop,desktop,BR,LATAM
c70d8a96,7.59754E+15,12/14/2020,12/14/2020,12/17/2020,2020,12,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,desktop,desktop,US,NA
4eb32b1d,759948dac0b34922,7/26/2020,7/26/2020,7/27/2020,2020,7,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
ead2f401,759c5bb9ec399206,12/14/2020,12/14/2020,12/15/2020,2020,12,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
46d077e1,759d40cd39631723,11/14/2020,11/14/2020,11/16/2020,2020,11,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$553.42 ,website,direct,direct,desktop,desktop,IL,EMEA
b8a505d0,75a2eea56a178221,3/4/2020,3/4/2020,3/5/2020,2020,3,1,Nintendo Switch,Nintendo Switch,8e5d,$162.14 ,mobile app,direct,direct,desktop,desktop,US,NA
7aebb347,75a4ec1ffaf52523,7/16/2020,7/16/2020,7/17/2020,2020,7,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$309.85 ,website,direct,direct,desktop,desktop,AU,APAC
ffbcd937,75a6664f163108012,12/19/2019,12/19/2019,12/21/2019,2019,12,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
9b1931e2,75aad96a16c65579,6/15/2019,6/15/2019,6/18/2019,2019,6,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$19.03 ,website,direct,direct,desktop,desktop,CA,NA
1a3a6b18,75b4e59d53813665,7/12/2020,7/12/2020,7/15/2020,2020,7,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
1a3a6b18,75b4e59d53813666,7/12/2020,7/12/2020,7/15/2020,2020,7,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
5c3145bd,75b881f24b740281,9/6/2019,9/6/2019,9/8/2019,2019,9,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,mobile,mobile,US,NA
c1613fae,75bbd4e6e3581869,7/24/2020,7/24/2020,7/25/2020,2020,7,1,Nintendo Switch,Nintendo Switch,e682,$171.65 ,website,direct,direct,desktop,desktop,GB,EMEA
f31375fc,75bdda84f6a102739,5/23/2020,5/23/2020,5/26/2020,2020,5,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
0b063ef3,75bdfd6a18a7534,5/18/2020,5/18/2020,5/20/2020,2020,5,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$22.74 ,mobile app,direct,direct,desktop,desktop,CA,NA
b5f1c3ca,75c1ce8913a77079,11/21/2019,11/21/2019,11/23/2019,2019,11,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,BR,LATAM
e0244659,75c5707496794780,7/3/2019,7/3/2019,7/5/2019,2019,7,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$196.78 ,website,direct,direct,desktop,desktop,AU,APAC
fa6e1d56,75cbc22c761105816,11/20/2019,11/20/2019,11/22/2019,2019,11,2,Nintendo Switch,Nintendo Switch,8d0d,$163.06 ,website,direct,direct,desktop,desktop,GB,EMEA
4488f4db,75cf1a00eb530809,4/21/2020,4/21/2020,4/24/2020,2020,4,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,mobile,mobile,US,NA
87522111,75d012997882324,6/22/2020,6/22/2020,6/24/2020,2020,6,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.19 ,website,direct,direct,desktop,desktop,AU,APAC
27f5ab74,75d282d3e4419175,7/21/2020,7/21/2020,7/22/2020,2020,7,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.88 ,website,direct,direct,desktop,desktop,GB,EMEA
3363bf8d,75d42cb02ea23855,12/25/2019,12/25/2019,12/27/2019,2019,12,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$23.06 ,website,email,email,mobile,mobile,DK,EMEA
3363bf8d,75d42cb02ea23856,12/25/2019,12/25/2019,12/27/2019,2019,12,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$23.06 ,website,email,email,mobile,mobile,DK,EMEA
f6d5958f,75d4372721b104282,10/21/2019,10/21/2019,10/23/2019,2019,10,2,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,9ef0,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
7ab8dfd6,75d6daa17e652429,3/28/2020,3/28/2020,3/31/2020,2020,3,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,077.77 ",website,direct,direct,desktop,desktop,JP,APAC
26f5763c,75da9a81e3018775,1/25/2019,1/25/2019,1/28/2019,2019,1,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$19.36 ,website,direct,direct,desktop,desktop,CA,NA
da5b6014,75dd6407e2592249,1/11/2019,1/11/2019,1/12/2019,2019,1,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$324.15 ,website,direct,direct,desktop,desktop,AU,APAC
4d6df606,75e05f32ff934394,5/6/2020,5/6/2020,5/9/2020,2020,5,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
abeca032,75e247058c872864,3/30/2020,3/30/2020,4/1/2020,2020,3,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
553ef8b1,75e304cf46a37506,9/30/2019,9/30/2019,10/3/2019,2019,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
1c932e15,75e30749ddb14662,8/14/2019,8/14/2019,8/17/2019,2019,8,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
1c932e15,75e30749ddb14663,8/14/2019,8/14/2019,8/17/2019,2019,8,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
b606656c,75f3abc04cb77117,8/2/2020,8/2/2020,8/5/2020,2020,8,3,Nintendo Switch,Nintendo Switch,8d0d,$177.11 ,website,email,email,mobile,mobile,GB,EMEA
e94b9649,75f542f416b98546,2/19/2020,2/19/2020,2/20/2020,2020,2,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.91 ,website,affiliate,affiliate,unknown,unknown,PL,EMEA
4fdd8499,75fe7c299ad35411,5/14/2019,5/14/2019,5/15/2019,2019,5,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$25.58 ,website,direct,direct,desktop,desktop,GB,EMEA
95e8cca9,75ff1d5108d63520,11/19/2019,11/19/2019,11/20/2019,2019,11,1,Acer Nitro V Gaming Laptop,Acer Nitro V Gaming Laptop,22ea,$700.98 ,website,direct,direct,desktop,desktop,US,NA
63398a25,76010fb7e4742978,4/22/2020,4/22/2020,4/25/2020,2020,4,3,Nintendo Switch,Nintendo Switch,e682,$149.03 ,website,direct,direct,desktop,desktop,IE,EMEA
d4ea3aa5,76052d9ad9789855,12/6/2020,12/6/2020,12/8/2020,2020,12,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
23e34e27,760af609e0817509,3/4/2019,3/4/2019,3/7/2019,2019,3,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,BR,LATAM
dc788212,7610847ec5593169,4/20/2019,4/20/2019,4/23/2019,2019,4,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
0750f7df,7610fbc4c106059,3/3/2020,3/3/2020,3/5/2020,2020,3,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
2cd3fe7f,761df558c2321158,1/18/2019,1/18/2019,1/20/2019,2019,1,2,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,977.56 ",website,direct,direct,desktop,desktop,SE,EMEA
3651a62f,761df9315a324987,4/20/2020,4/20/2020,4/23/2020,2020,4,3,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,362.08 ",website,direct,direct,desktop,desktop,US,NA
0903192c,762137e74066727,1/16/2019,1/16/2019,1/19/2019,2019,1,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,RS,EMEA
d7387b6f,7621ac865dc90913,5/25/2020,5/25/2020,5/26/2020,2020,5,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
43870794,7625b91e18a1153,1/20/2019,1/20/2019,1/22/2019,2019,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,BR,LATAM
39239d66,7629b5857b726132,12/24/2019,12/24/2019,12/27/2019,2019,12,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$387.38 ,website,direct,direct,desktop,desktop,AU,APAC
cd4a1867,762a19cc08286699,8/20/2019,8/20/2019,8/21/2019,2019,8,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
da0aa3d7,762f62ac72792114,3/23/2019,3/23/2019,3/26/2019,2019,3,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$22.05 ,website,direct,direct,desktop,desktop,DE,EMEA
0079af07,7638e33bbb93367,2/2/2020,2/2/2020,2/5/2020,2020,2,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$323.02 ,website,affiliate,affiliate,unknown,unknown,US,NA
39dca0c9,7645b48182426424,12/20/2020,12/20/2020,12/23/2020,2020,12,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
f09ad973,7647b6448bb101716,10/12/2020,10/12/2020,10/14/2020,2020,10,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$435.86 ,website,email,email,desktop,desktop,IE,EMEA
d5a32217,764fc0b25ab90216,1/31/2020,1/31/2020,2/2/2020,2020,1,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
16a31464,76517da085c12220,12/18/2020,12/18/2020,12/21/2020,2020,12,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
be09bc28,76526b637a880442,1/29/2019,1/29/2019,1/30/2019,2019,1,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$22.52 ,website,direct,direct,desktop,desktop,NL,EMEA
fe14062c,7653b6d2fab107340,3/29/2020,3/29/2020,3/31/2020,2020,3,2,Nintendo Switch,Nintendo Switch,8e5d,$159.50 ,mobile app,email,email,mobile,mobile,SA,EMEA
3a1a0a9f,765430fceac26517,5/16/2020,5/16/2020,5/18/2020,2020,5,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$410.25 ,website,direct,direct,desktop,desktop,NL,EMEA
369fac40,765ac90279f25106,5/14/2020,5/14/2020,5/17/2020,2020,5,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
6feb3a99,765beff82cc48254,4/22/2019,4/22/2019,4/24/2019,2019,4,2,Nintendo Switch,Nintendo Switch,8d0d,$152.15 ,website,direct,direct,desktop,desktop,IT,EMEA
640bfd33,765cecde4bd43321,7/27/2020,7/27/2020,7/29/2020,2020,7,2,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,018.30 ",website,direct,direct,desktop,desktop,US,NA
6366fbe8,765e737476c43046,8/19/2020,8/19/2020,8/20/2020,2020,8,1,Nintendo Switch,Nintendo Switch,e682,$142.02 ,website,direct,direct,desktop,desktop,AU,APAC
4d9de207,76624d2ca6034489,7/17/2020,7/17/2020,7/20/2020,2020,7,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
d0f4fe53,76682af27f688231,6/11/2019,6/11/2019,6/12/2019,2019,6,1,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
ca6e29b8,766ac0190fd85574,2/27/2019,2/27/2019,3/2/2019,2019,2,3,Nintendo Switch,Nintendo Switch,8d0d,$120.39 ,website,direct,direct,desktop,desktop,GB,EMEA
1a214fe7,766da99641013624,4/8/2020,4/8/2020,4/9/2020,2020,4,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$20.40 ,website,direct,direct,desktop,desktop,US,NA
2371dfd4,766e6703a6417320,6/26/2020,6/26/2020,6/29/2020,2020,6,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$408.00 ,website,direct,direct,desktop,desktop,US,NA
e751db14,766e72d64d097712,5/4/2020,5/4/2020,5/7/2020,2020,5,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,mobile,mobile,US,NA
2a13fc5b,76765ff599f20044,4/9/2020,4/9/2020,4/12/2020,2020,4,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
4d7996dc,76834d9e55534415,6/1/2020,6/1/2020,6/3/2020,2020,6,2,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
1c1b2f33,76874fa13dc14469,10/10/2020,10/10/2020,10/12/2020,2020,10,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,CO,LATAM
e17f45d4,7687e75463e95323,5/22/2020,5/22/2020,5/25/2020,2020,5,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
a066f68a,768e9f4950067839,10/15/2020,10/15/2020,10/18/2020,2020,10,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
5c71bd0d,7696d23fa0640366,9/18/2019,9/18/2019,9/20/2019,2019,9,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.26 ,mobile app,email,email,mobile,mobile,US,NA
7e6e14c2,769e4f46b5854011,5/21/2019,5/21/2019,5/23/2019,2019,5,2,Nintendo Switch,Nintendo Switch,8d0d,$176.52 ,website,direct,direct,desktop,desktop,GB,EMEA
380bea38,76a4207239725700,12/12/2020,12/12/2020,12/13/2020,2020,12,1,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$50.90 ,mobile app,email,email,desktop,desktop,IT,EMEA
380bea38,76a4207239725701,12/12/2020,12/12/2020,12/13/2020,2020,12,1,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$50.90 ,mobile app,email,email,desktop,desktop,IT,EMEA
a9a5f6e7,76a621709bf71922,9/20/2020,9/20/2020,9/21/2020,2020,9,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
00b41c9f,76a865f2c6e3456,4/14/2020,4/14/2020,4/17/2020,2020,4,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$22.86 ,mobile app,email,email,mobile,mobile,US,NA
b0e93369,76a88e9533e74974,1/28/2019,1/28/2019,1/31/2019,2019,1,3,Nintendo Switch,Nintendo Switch,8d0d,$151.35 ,website,affiliate,affiliate,unknown,unknown,US,NA
12b00b9b,76ae3b44a5e10644,7/15/2020,7/15/2020,7/17/2020,2020,7,2,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,IN,APAC
ff53a1e9,76aeb8c27da107820,11/18/2020,11/18/2020,11/20/2020,2020,11,2,Nintendo Switch,Nintendo Switch,8d0d,$160.34 ,website,direct,direct,desktop,desktop,CH,EMEA
9d29c8b0,76af19a68ba66452,11/7/2020,11/7/2020,11/8/2020,2020,11,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
7f67db35,76afbaaef0354420,8/4/2020,8/4/2020,8/7/2020,2020,8,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.40 ,mobile app,direct,direct,desktop,desktop,US,NA
4e1d8f9c,76b199ef10534685,10/27/2020,10/27/2020,10/28/2020,2020,10,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
